"4395A REV1.12"
"DATE: Apr 14 2013"



"CHANNEL: 1"
"MEASURE TYPE: A/B"
"FORMAT TYPE: LOG MAG"
"NUMBER of POINTS: 801"
"SWEEP TIME:  1.882 s"
"SWEEP TYPE: LIN FREQ"
"SOURCE POWER:  15 dBm"
"IF BANDWIDTH:  3 kHz"

"Frequency"	"Data Trace Real"	"Data Trace Imag"
2.833750000000E+07	-4.214535E+01	0.000000E+00
2.837500000000E+07	-4.041506E+01	0.000000E+00
2.841250000000E+07	-4.039292E+01	0.000000E+00
2.845000000000E+07	-4.154872E+01	0.000000E+00
2.848750000000E+07	-3.993451E+01	0.000000E+00
2.852500000000E+07	-3.959309E+01	0.000000E+00
2.856250000000E+07	-3.953261E+01	0.000000E+00
2.860000000000E+07	-4.054527E+01	0.000000E+00
2.863750000000E+07	-3.905618E+01	0.000000E+00
2.867500000000E+07	-3.891404E+01	0.000000E+00
2.871250000000E+07	-3.942575E+01	0.000000E+00
2.875000000000E+07	-3.869844E+01	0.000000E+00
2.878750000000E+07	-3.787659E+01	0.000000E+00
2.882500000000E+07	-3.755187E+01	0.000000E+00
2.886250000000E+07	-3.771094E+01	0.000000E+00
2.890000000000E+07	-3.690772E+01	0.000000E+00
2.893750000000E+07	-3.656551E+01	0.000000E+00
2.897500000000E+07	-3.635989E+01	0.000000E+00
2.901250000000E+07	-3.600416E+01	0.000000E+00
2.905000000000E+07	-3.567274E+01	0.000000E+00
2.908750000000E+07	-3.541981E+01	0.000000E+00
2.912500000000E+07	-3.480900E+01	0.000000E+00
2.916250000000E+07	-3.502384E+01	0.000000E+00
2.920000000000E+07	-3.482141E+01	0.000000E+00
2.923750000000E+07	-3.428025E+01	0.000000E+00
2.927500000000E+07	-3.413698E+01	0.000000E+00
2.931250000000E+07	-3.454519E+01	0.000000E+00
2.935000000000E+07	-3.446800E+01	0.000000E+00
2.938750000000E+07	-3.358507E+01	0.000000E+00
2.942500000000E+07	-3.450281E+01	0.000000E+00
2.946250000000E+07	-3.430801E+01	0.000000E+00
2.950000000000E+07	-3.377649E+01	0.000000E+00
2.953750000000E+07	-3.352003E+01	0.000000E+00
2.957500000000E+07	-3.423801E+01	0.000000E+00
2.961250000000E+07	-3.409317E+01	0.000000E+00
2.965000000000E+07	-3.312099E+01	0.000000E+00
2.968750000000E+07	-3.430093E+01	0.000000E+00
2.972500000000E+07	-3.394961E+01	0.000000E+00
2.976250000000E+07	-3.370340E+01	0.000000E+00
2.980000000000E+07	-3.296341E+01	0.000000E+00
2.983750000000E+07	-3.378455E+01	0.000000E+00
2.987500000000E+07	-3.372707E+01	0.000000E+00
2.991250000000E+07	-3.251891E+01	0.000000E+00
2.995000000000E+07	-3.332537E+01	0.000000E+00
2.998750000000E+07	-3.323682E+01	0.000000E+00
3.002500000000E+07	-3.305346E+01	0.000000E+00
3.006250000000E+07	-3.204551E+01	0.000000E+00
3.010000000000E+07	-3.285267E+01	0.000000E+00
3.013750000000E+07	-3.255604E+01	0.000000E+00
3.017500000000E+07	-3.168855E+01	0.000000E+00
3.021250000000E+07	-3.199158E+01	0.000000E+00
3.025000000000E+07	-3.222877E+01	0.000000E+00
3.028750000000E+07	-3.199703E+01	0.000000E+00
3.032500000000E+07	-3.117711E+01	0.000000E+00
3.036250000000E+07	-3.186626E+01	0.000000E+00
3.040000000000E+07	-3.163378E+01	0.000000E+00
3.043750000000E+07	-3.106681E+01	0.000000E+00
3.047500000000E+07	-3.115967E+01	0.000000E+00
3.051250000000E+07	-3.144787E+01	0.000000E+00
3.055000000000E+07	-3.129548E+01	0.000000E+00
3.058750000000E+07	-3.078789E+01	0.000000E+00
3.062500000000E+07	-3.123252E+01	0.000000E+00
3.066250000000E+07	-3.118489E+01	0.000000E+00
3.070000000000E+07	-3.083854E+01	0.000000E+00
3.073750000000E+07	-3.087458E+01	0.000000E+00
3.077500000000E+07	-3.116505E+01	0.000000E+00
3.081250000000E+07	-3.110425E+01	0.000000E+00
3.085000000000E+07	-3.091514E+01	0.000000E+00
3.088750000000E+07	-3.114164E+01	0.000000E+00
3.092500000000E+07	-3.126274E+01	0.000000E+00
3.096250000000E+07	-3.111662E+01	0.000000E+00
3.100000000000E+07	-3.120927E+01	0.000000E+00
3.103750000000E+07	-3.144553E+01	0.000000E+00
3.107500000000E+07	-3.148007E+01	0.000000E+00
3.111250000000E+07	-3.147253E+01	0.000000E+00
3.115000000000E+07	-3.154865E+01	0.000000E+00
3.118750000000E+07	-3.173778E+01	0.000000E+00
3.122500000000E+07	-3.170658E+01	0.000000E+00
3.126250000000E+07	-3.181231E+01	0.000000E+00
3.130000000000E+07	-3.199406E+01	0.000000E+00
3.133750000000E+07	-3.211217E+01	0.000000E+00
3.137500000000E+07	-3.219513E+01	0.000000E+00
3.141250000000E+07	-3.230724E+01	0.000000E+00
3.145000000000E+07	-3.246713E+01	0.000000E+00
3.148750000000E+07	-3.250322E+01	0.000000E+00
3.152500000000E+07	-3.263300E+01	0.000000E+00
3.156250000000E+07	-3.279383E+01	0.000000E+00
3.160000000000E+07	-3.295898E+01	0.000000E+00
3.163750000000E+07	-3.307628E+01	0.000000E+00
3.167500000000E+07	-3.320573E+01	0.000000E+00
3.171250000000E+07	-3.333801E+01	0.000000E+00
3.175000000000E+07	-3.338371E+01	0.000000E+00
3.178750000000E+07	-3.350038E+01	0.000000E+00
3.182500000000E+07	-3.362400E+01	0.000000E+00
3.186250000000E+07	-3.379919E+01	0.000000E+00
3.190000000000E+07	-3.390292E+01	0.000000E+00
3.193750000000E+07	-3.401440E+01	0.000000E+00
3.197500000000E+07	-3.409488E+01	0.000000E+00
3.201250000000E+07	-3.413081E+01	0.000000E+00
3.205000000000E+07	-3.424967E+01	0.000000E+00
3.208750000000E+07	-3.431038E+01	0.000000E+00
3.212500000000E+07	-3.445570E+01	0.000000E+00
3.216250000000E+07	-3.453964E+01	0.000000E+00
3.220000000000E+07	-3.464035E+01	0.000000E+00
3.223750000000E+07	-3.470694E+01	0.000000E+00
3.227500000000E+07	-3.466768E+01	0.000000E+00
3.231250000000E+07	-3.481942E+01	0.000000E+00
3.235000000000E+07	-3.475741E+01	0.000000E+00
3.238750000000E+07	-3.486623E+01	0.000000E+00
3.242500000000E+07	-3.492599E+01	0.000000E+00
3.246250000000E+07	-3.499770E+01	0.000000E+00
3.250000000000E+07	-3.500182E+01	0.000000E+00
3.253750000000E+07	-3.503478E+01	0.000000E+00
3.257500000000E+07	-3.515738E+01	0.000000E+00
3.261250000000E+07	-3.512504E+01	0.000000E+00
3.265000000000E+07	-3.519974E+01	0.000000E+00
3.268750000000E+07	-3.525257E+01	0.000000E+00
3.272500000000E+07	-3.535442E+01	0.000000E+00
3.276250000000E+07	-3.535411E+01	0.000000E+00
3.280000000000E+07	-3.543205E+01	0.000000E+00
3.283750000000E+07	-3.558542E+01	0.000000E+00
3.287500000000E+07	-3.563417E+01	0.000000E+00
3.291250000000E+07	-3.566945E+01	0.000000E+00
3.295000000000E+07	-3.567578E+01	0.000000E+00
3.298750000000E+07	-3.581450E+01	0.000000E+00
3.302500000000E+07	-3.580394E+01	0.000000E+00
3.306250000000E+07	-3.589782E+01	0.000000E+00
3.310000000000E+07	-3.604881E+01	0.000000E+00
3.313750000000E+07	-3.608265E+01	0.000000E+00
3.317500000000E+07	-3.610427E+01	0.000000E+00
3.321250000000E+07	-3.617229E+01	0.000000E+00
3.325000000000E+07	-3.636517E+01	0.000000E+00
3.328750000000E+07	-3.630300E+01	0.000000E+00
3.332500000000E+07	-3.641849E+01	0.000000E+00
3.336250000000E+07	-3.663519E+01	0.000000E+00
3.340000000000E+07	-3.694919E+01	0.000000E+00
3.343750000000E+07	-3.675998E+01	0.000000E+00
3.347500000000E+07	-3.670570E+01	0.000000E+00
3.351250000000E+07	-3.701643E+01	0.000000E+00
3.355000000000E+07	-3.680929E+01	0.000000E+00
3.358750000000E+07	-3.696006E+01	0.000000E+00
3.362500000000E+07	-3.723341E+01	0.000000E+00
3.366250000000E+07	-3.734243E+01	0.000000E+00
3.370000000000E+07	-3.718698E+01	0.000000E+00
3.373750000000E+07	-3.723091E+01	0.000000E+00
3.377500000000E+07	-3.760462E+01	0.000000E+00
3.381250000000E+07	-3.734080E+01	0.000000E+00
3.385000000000E+07	-3.749377E+01	0.000000E+00
3.388750000000E+07	-3.778688E+01	0.000000E+00
3.392500000000E+07	-3.803858E+01	0.000000E+00
3.396250000000E+07	-3.772543E+01	0.000000E+00
3.400000000000E+07	-3.779433E+01	0.000000E+00
3.403750000000E+07	-3.832836E+01	0.000000E+00
3.407500000000E+07	-3.801377E+01	0.000000E+00
3.411250000000E+07	-3.804767E+01	0.000000E+00
3.415000000000E+07	-3.826280E+01	0.000000E+00
3.418750000000E+07	-3.877849E+01	0.000000E+00
3.422500000000E+07	-3.825801E+01	0.000000E+00
3.426250000000E+07	-3.832975E+01	0.000000E+00
3.430000000000E+07	-3.903160E+01	0.000000E+00
3.433750000000E+07	-3.884237E+01	0.000000E+00
3.437500000000E+07	-3.851715E+01	0.000000E+00
3.441250000000E+07	-3.874183E+01	0.000000E+00
3.445000000000E+07	-3.954122E+01	0.000000E+00
3.448750000000E+07	-3.877104E+01	0.000000E+00
3.452500000000E+07	-3.882832E+01	0.000000E+00
3.456250000000E+07	-3.977248E+01	0.000000E+00
3.460000000000E+07	-3.978417E+01	0.000000E+00
3.463750000000E+07	-3.916879E+01	0.000000E+00
3.467500000000E+07	-3.927844E+01	0.000000E+00
3.471250000000E+07	-4.031380E+01	0.000000E+00
3.475000000000E+07	-3.935486E+01	0.000000E+00
3.478750000000E+07	-3.931805E+01	0.000000E+00
3.482500000000E+07	-4.049564E+01	0.000000E+00
3.486250000000E+07	-4.060076E+01	0.000000E+00
3.490000000000E+07	-3.951309E+01	0.000000E+00
3.493750000000E+07	-3.981313E+01	0.000000E+00
3.497500000000E+07	-4.111897E+01	0.000000E+00
3.501250000000E+07	-4.007475E+01	0.000000E+00
3.505000000000E+07	-3.979357E+01	0.000000E+00
3.508750000000E+07	-4.117617E+01	0.000000E+00
3.512500000000E+07	-4.131100E+01	0.000000E+00
3.516250000000E+07	-4.004051E+01	0.000000E+00
3.520000000000E+07	-4.034143E+01	0.000000E+00
3.523750000000E+07	-4.179145E+01	0.000000E+00
3.527500000000E+07	-4.098045E+01	0.000000E+00
3.531250000000E+07	-4.032675E+01	0.000000E+00
3.535000000000E+07	-4.169283E+01	0.000000E+00
3.538750000000E+07	-4.186123E+01	0.000000E+00
3.542500000000E+07	-4.067508E+01	0.000000E+00
3.546250000000E+07	-4.086470E+01	0.000000E+00
3.550000000000E+07	-4.229507E+01	0.000000E+00
3.553750000000E+07	-4.199758E+01	0.000000E+00
3.557500000000E+07	-4.082841E+01	0.000000E+00
3.561250000000E+07	-4.218127E+01	0.000000E+00
3.565000000000E+07	-4.222913E+01	0.000000E+00
3.568750000000E+07	-4.142801E+01	0.000000E+00
3.572500000000E+07	-4.146364E+01	0.000000E+00
3.576250000000E+07	-4.264154E+01	0.000000E+00
3.580000000000E+07	-4.293017E+01	0.000000E+00
3.583750000000E+07	-4.168715E+01	0.000000E+00
3.587500000000E+07	-4.274288E+01	0.000000E+00
3.591250000000E+07	-4.223749E+01	0.000000E+00
3.595000000000E+07	-4.240529E+01	0.000000E+00
3.598750000000E+07	-4.215945E+01	0.000000E+00
3.602500000000E+07	-4.249318E+01	0.000000E+00
3.606250000000E+07	-4.272976E+01	0.000000E+00
3.610000000000E+07	-4.240370E+01	0.000000E+00
3.613750000000E+07	-4.333644E+01	0.000000E+00
3.617500000000E+07	-4.182331E+01	0.000000E+00
3.621250000000E+07	-4.343748E+01	0.000000E+00
3.625000000000E+07	-4.296537E+01	0.000000E+00
3.628750000000E+07	-4.181025E+01	0.000000E+00
3.632500000000E+07	-4.174214E+01	0.000000E+00
3.636250000000E+07	-4.334036E+01	0.000000E+00
3.640000000000E+07	-4.379764E+01	0.000000E+00
3.643750000000E+07	-4.087744E+01	0.000000E+00
3.647500000000E+07	-4.392125E+01	0.000000E+00
3.651250000000E+07	-4.364557E+01	0.000000E+00
3.655000000000E+07	-4.084885E+01	0.000000E+00
3.658750000000E+07	-4.048004E+01	0.000000E+00
3.662500000000E+07	-4.397351E+01	0.000000E+00
3.666250000000E+07	-4.379658E+01	0.000000E+00
3.670000000000E+07	-3.965514E+01	0.000000E+00
3.673750000000E+07	-4.274397E+01	0.000000E+00
3.677500000000E+07	-4.388808E+01	0.000000E+00
3.681250000000E+07	-4.056812E+01	0.000000E+00
3.685000000000E+07	-3.890401E+01	0.000000E+00
3.688750000000E+07	-4.346684E+01	0.000000E+00
3.692500000000E+07	-4.297472E+01	0.000000E+00
3.696250000000E+07	-3.830757E+01	0.000000E+00
3.700000000000E+07	-4.020056E+01	0.000000E+00
3.703750000000E+07	-4.308659E+01	0.000000E+00
3.707500000000E+07	-3.997331E+01	0.000000E+00
3.711250000000E+07	-3.721774E+01	0.000000E+00
3.715000000000E+07	-4.158859E+01	0.000000E+00
3.718750000000E+07	-4.130552E+01	0.000000E+00
3.722500000000E+07	-3.687717E+01	0.000000E+00
3.726250000000E+07	-3.747649E+01	0.000000E+00
3.730000000000E+07	-4.103800E+01	0.000000E+00
3.733750000000E+07	-3.848346E+01	0.000000E+00
3.737500000000E+07	-3.573404E+01	0.000000E+00
3.741250000000E+07	-3.900936E+01	0.000000E+00
3.745000000000E+07	-3.922991E+01	0.000000E+00
3.748750000000E+07	-3.564267E+01	0.000000E+00
3.752500000000E+07	-3.567951E+01	0.000000E+00
3.756250000000E+07	-3.861930E+01	0.000000E+00
3.760000000000E+07	-3.676587E+01	0.000000E+00
3.763750000000E+07	-3.464436E+01	0.000000E+00
3.767500000000E+07	-3.642226E+01	0.000000E+00
3.771250000000E+07	-3.713488E+01	0.000000E+00
3.775000000000E+07	-3.466129E+01	0.000000E+00
3.778750000000E+07	-3.462387E+01	0.000000E+00
3.782500000000E+07	-3.615572E+01	0.000000E+00
3.786250000000E+07	-3.499977E+01	0.000000E+00
3.790000000000E+07	-3.386341E+01	0.000000E+00
3.793750000000E+07	-3.422055E+01	0.000000E+00
3.797500000000E+07	-3.506072E+01	0.000000E+00
3.801250000000E+07	-3.385933E+01	0.000000E+00
3.805000000000E+07	-3.379145E+01	0.000000E+00
3.808750000000E+07	-3.399351E+01	0.000000E+00
3.812500000000E+07	-3.342813E+01	0.000000E+00
3.816250000000E+07	-3.343625E+01	0.000000E+00
3.820000000000E+07	-3.283249E+01	0.000000E+00
3.823750000000E+07	-3.323443E+01	0.000000E+00
3.827500000000E+07	-3.283021E+01	0.000000E+00
3.831250000000E+07	-3.318748E+01	0.000000E+00
3.835000000000E+07	-3.236072E+01	0.000000E+00
3.838750000000E+07	-3.213449E+01	0.000000E+00
3.842500000000E+07	-3.279580E+01	0.000000E+00
3.846250000000E+07	-3.197227E+01	0.000000E+00
3.850000000000E+07	-3.182498E+01	0.000000E+00
3.853750000000E+07	-3.177562E+01	0.000000E+00
3.857500000000E+07	-3.279406E+01	0.000000E+00
3.861250000000E+07	-3.131517E+01	0.000000E+00
3.865000000000E+07	-3.122461E+01	0.000000E+00
3.868750000000E+07	-3.245069E+01	0.000000E+00
3.872500000000E+07	-3.192177E+01	0.000000E+00
3.876250000000E+07	-3.088528E+01	0.000000E+00
3.880000000000E+07	-3.113534E+01	0.000000E+00
3.883750000000E+07	-3.253333E+01	0.000000E+00
3.887500000000E+07	-3.076491E+01	0.000000E+00
3.891250000000E+07	-3.061680E+01	0.000000E+00
3.895000000000E+07	-3.216621E+01	0.000000E+00
3.898750000000E+07	-3.202177E+01	0.000000E+00
3.902500000000E+07	-3.032825E+01	0.000000E+00
3.906250000000E+07	-3.066593E+01	0.000000E+00
3.910000000000E+07	-3.225332E+01	0.000000E+00
3.913750000000E+07	-3.051183E+01	0.000000E+00
3.917500000000E+07	-3.016355E+01	0.000000E+00
3.921250000000E+07	-3.191689E+01	0.000000E+00
3.925000000000E+07	-3.183993E+01	0.000000E+00
3.928750000000E+07	-3.004385E+01	0.000000E+00
3.932500000000E+07	-3.036376E+01	0.000000E+00
3.936250000000E+07	-3.207610E+01	0.000000E+00
3.940000000000E+07	-3.051688E+01	0.000000E+00
3.943750000000E+07	-2.988198E+01	0.000000E+00
3.947500000000E+07	-3.143422E+01	0.000000E+00
3.951250000000E+07	-3.158827E+01	0.000000E+00
3.955000000000E+07	-2.989502E+01	0.000000E+00
3.958750000000E+07	-3.010383E+01	0.000000E+00
3.962500000000E+07	-3.161754E+01	0.000000E+00
3.966250000000E+07	-3.051546E+01	0.000000E+00
3.970000000000E+07	-2.972175E+01	0.000000E+00
3.973750000000E+07	-3.074187E+01	0.000000E+00
3.977500000000E+07	-3.134322E+01	0.000000E+00
3.981250000000E+07	-2.984883E+01	0.000000E+00
3.985000000000E+07	-2.993595E+01	0.000000E+00
3.988750000000E+07	-3.129783E+01	0.000000E+00
3.992500000000E+07	-3.062404E+01	0.000000E+00
3.996250000000E+07	-2.966442E+01	0.000000E+00
4.000000000000E+07	-3.032430E+01	0.000000E+00



"CHANNEL: 2"
"MEASURE TYPE: A/B"
"FORMAT TYPE: PHASE (DEG)"
"NUMBER of POINTS: 801"
"SWEEP TIME:  1.882 s"
"SWEEP TYPE: LIN FREQ"
"SOURCE POWER:  15 dBm"
"IF BANDWIDTH:  3 kHz"

"Frequency"	"Data Trace Real"	"Data Trace Imag"
1.000000000000E+07	-9.727171E+01	0.000000E+00
1.003750000000E+07	-9.846427E+01	0.000000E+00
1.007500000000E+07	-1.021058E+02	0.000000E+00
1.011250000000E+07	-1.046959E+02	0.000000E+00
1.015000000000E+07	-1.095996E+02	0.000000E+00
1.018750000000E+07	-1.150823E+02	0.000000E+00
1.022500000000E+07	-1.167385E+02	0.000000E+00
1.026250000000E+07	-1.195971E+02	0.000000E+00
1.030000000000E+07	-1.246678E+02	0.000000E+00
1.033750000000E+07	-1.279191E+02	0.000000E+00
1.037500000000E+07	-1.302428E+02	0.000000E+00
1.041250000000E+07	-1.334438E+02	0.000000E+00
1.045000000000E+07	-1.376094E+02	0.000000E+00
1.048750000000E+07	-1.392169E+02	0.000000E+00
1.052500000000E+07	-1.422387E+02	0.000000E+00
1.056250000000E+07	-1.460863E+02	0.000000E+00
1.060000000000E+07	-1.478685E+02	0.000000E+00
1.063750000000E+07	-1.489704E+02	0.000000E+00
1.067500000000E+07	-1.517185E+02	0.000000E+00
1.071250000000E+07	-1.549364E+02	0.000000E+00
1.075000000000E+07	-1.553730E+02	0.000000E+00
1.078750000000E+07	-1.588424E+02	0.000000E+00
1.082500000000E+07	-1.593305E+02	0.000000E+00
1.086250000000E+07	-1.607379E+02	0.000000E+00
1.090000000000E+07	-1.608866E+02	0.000000E+00
1.093750000000E+07	-1.621303E+02	0.000000E+00
1.097500000000E+07	-1.648320E+02	0.000000E+00
1.101250000000E+07	-1.636335E+02	0.000000E+00
1.105000000000E+07	-1.655910E+02	0.000000E+00
1.108750000000E+07	-1.645128E+02	0.000000E+00
1.112500000000E+07	-1.661636E+02	0.000000E+00
1.116250000000E+07	-1.647384E+02	0.000000E+00
1.120000000000E+07	-1.655523E+02	0.000000E+00
1.123750000000E+07	-1.650685E+02	0.000000E+00
1.127500000000E+07	-1.618127E+02	0.000000E+00
1.131250000000E+07	-1.604250E+02	0.000000E+00
1.135000000000E+07	-1.580459E+02	0.000000E+00
1.138750000000E+07	-1.591496E+02	0.000000E+00
1.142500000000E+07	-1.556422E+02	0.000000E+00
1.146250000000E+07	-1.554956E+02	0.000000E+00
1.150000000000E+07	-1.538189E+02	0.000000E+00
1.153750000000E+07	-1.524588E+02	0.000000E+00
1.157500000000E+07	-1.509738E+02	0.000000E+00
1.161250000000E+07	-1.510342E+02	0.000000E+00
1.165000000000E+07	-1.523114E+02	0.000000E+00
1.168750000000E+07	-1.491173E+02	0.000000E+00
1.172500000000E+07	-1.501717E+02	0.000000E+00
1.176250000000E+07	-1.513901E+02	0.000000E+00
1.180000000000E+07	-1.523985E+02	0.000000E+00
1.183750000000E+07	-1.517540E+02	0.000000E+00
1.187500000000E+07	-1.534865E+02	0.000000E+00
1.191250000000E+07	-1.569685E+02	0.000000E+00
1.195000000000E+07	-1.522940E+02	0.000000E+00
1.198750000000E+07	-1.541345E+02	0.000000E+00
1.202500000000E+07	-1.581583E+02	0.000000E+00
1.206250000000E+07	-1.593907E+02	0.000000E+00
1.210000000000E+07	-1.571405E+02	0.000000E+00
1.213750000000E+07	-1.607346E+02	0.000000E+00
1.217500000000E+07	-1.619093E+02	0.000000E+00
1.221250000000E+07	-1.617072E+02	0.000000E+00
1.225000000000E+07	-1.616606E+02	0.000000E+00
1.228750000000E+07	-1.673461E+02	0.000000E+00
1.232500000000E+07	-1.691443E+02	0.000000E+00
1.236250000000E+07	-1.661225E+02	0.000000E+00
1.240000000000E+07	-1.730281E+02	0.000000E+00
1.243750000000E+07	-1.740136E+02	0.000000E+00
1.247500000000E+07	-1.739262E+02	0.000000E+00
1.251250000000E+07	-1.746947E+02	0.000000E+00
1.255000000000E+07	-1.798105E+02	0.000000E+00
1.258750000000E+07	1.733876E+02	0.000000E+00
1.262500000000E+07	1.790336E+02	0.000000E+00
1.266250000000E+07	1.738278E+02	0.000000E+00
1.270000000000E+07	1.706454E+02	0.000000E+00
1.273750000000E+07	1.712163E+02	0.000000E+00
1.277500000000E+07	1.705257E+02	0.000000E+00
1.281250000000E+07	1.652310E+02	0.000000E+00
1.285000000000E+07	1.593202E+02	0.000000E+00
1.288750000000E+07	1.638078E+02	0.000000E+00
1.292500000000E+07	1.593801E+02	0.000000E+00
1.296250000000E+07	1.571676E+02	0.000000E+00
1.300000000000E+07	1.560894E+02	0.000000E+00
1.303750000000E+07	1.549538E+02	0.000000E+00
1.307500000000E+07	1.507578E+02	0.000000E+00
1.311250000000E+07	1.468282E+02	0.000000E+00
1.315000000000E+07	1.496509E+02	0.000000E+00
1.318750000000E+07	1.471308E+02	0.000000E+00
1.322500000000E+07	1.425980E+02	0.000000E+00
1.326250000000E+07	1.413587E+02	0.000000E+00
1.330000000000E+07	1.410614E+02	0.000000E+00
1.333750000000E+07	1.375452E+02	0.000000E+00
1.337500000000E+07	1.336659E+02	0.000000E+00
1.341250000000E+07	1.352470E+02	0.000000E+00
1.345000000000E+07	1.331019E+02	0.000000E+00
1.348750000000E+07	1.292743E+02	0.000000E+00
1.352500000000E+07	1.297617E+02	0.000000E+00
1.356250000000E+07	1.279909E+02	0.000000E+00
1.360000000000E+07	1.246206E+02	0.000000E+00
1.363750000000E+07	1.224962E+02	0.000000E+00
1.367500000000E+07	1.234616E+02	0.000000E+00
1.371250000000E+07	1.221676E+02	0.000000E+00
1.375000000000E+07	1.203661E+02	0.000000E+00
1.378750000000E+07	1.176012E+02	0.000000E+00
1.382500000000E+07	1.176063E+02	0.000000E+00
1.386250000000E+07	1.161887E+02	0.000000E+00
1.390000000000E+07	1.141343E+02	0.000000E+00
1.393750000000E+07	1.138139E+02	0.000000E+00
1.397500000000E+07	1.142332E+02	0.000000E+00
1.401250000000E+07	1.131043E+02	0.000000E+00
1.405000000000E+07	1.100381E+02	0.000000E+00
1.408750000000E+07	1.125735E+02	0.000000E+00
1.412500000000E+07	1.105227E+02	0.000000E+00
1.416250000000E+07	1.133955E+02	0.000000E+00
1.420000000000E+07	1.127757E+02	0.000000E+00
1.423750000000E+07	1.158275E+02	0.000000E+00
1.427500000000E+07	1.180861E+02	0.000000E+00
1.431250000000E+07	1.201780E+02	0.000000E+00
1.435000000000E+07	1.231563E+02	0.000000E+00
1.438750000000E+07	1.255977E+02	0.000000E+00
1.442500000000E+07	1.238797E+02	0.000000E+00
1.446250000000E+07	1.252013E+02	0.000000E+00
1.450000000000E+07	1.258432E+02	0.000000E+00
1.453750000000E+07	1.263483E+02	0.000000E+00
1.457500000000E+07	1.263913E+02	0.000000E+00
1.461250000000E+07	1.274403E+02	0.000000E+00
1.465000000000E+07	1.257272E+02	0.000000E+00
1.468750000000E+07	1.241351E+02	0.000000E+00
1.472500000000E+07	1.204668E+02	0.000000E+00
1.476250000000E+07	1.214491E+02	0.000000E+00
1.480000000000E+07	1.195952E+02	0.000000E+00
1.483750000000E+07	1.168800E+02	0.000000E+00
1.487500000000E+07	1.168963E+02	0.000000E+00
1.491250000000E+07	1.137341E+02	0.000000E+00
1.495000000000E+07	1.118888E+02	0.000000E+00
1.498750000000E+07	1.103006E+02	0.000000E+00
1.502500000000E+07	1.098705E+02	0.000000E+00
1.506250000000E+07	1.077822E+02	0.000000E+00
1.510000000000E+07	1.046993E+02	0.000000E+00
1.513750000000E+07	1.052587E+02	0.000000E+00
1.517500000000E+07	1.027284E+02	0.000000E+00
1.521250000000E+07	1.007535E+02	0.000000E+00
1.525000000000E+07	9.985769E+01	0.000000E+00
1.528750000000E+07	9.873821E+01	0.000000E+00
1.532500000000E+07	9.772314E+01	0.000000E+00
1.536250000000E+07	9.541357E+01	0.000000E+00
1.540000000000E+07	9.461597E+01	0.000000E+00
1.543750000000E+07	9.270323E+01	0.000000E+00
1.547500000000E+07	9.097164E+01	0.000000E+00
1.551250000000E+07	8.891457E+01	0.000000E+00
1.555000000000E+07	8.958199E+01	0.000000E+00
1.558750000000E+07	8.873312E+01	0.000000E+00
1.562500000000E+07	8.702446E+01	0.000000E+00
1.566250000000E+07	8.564059E+01	0.000000E+00
1.570000000000E+07	8.421279E+01	0.000000E+00
1.573750000000E+07	8.330379E+01	0.000000E+00
1.577500000000E+07	8.031766E+01	0.000000E+00
1.581250000000E+07	8.161922E+01	0.000000E+00
1.585000000000E+07	7.980047E+01	0.000000E+00
1.588750000000E+07	7.946386E+01	0.000000E+00
1.592500000000E+07	7.858155E+01	0.000000E+00
1.596250000000E+07	7.685081E+01	0.000000E+00
1.600000000000E+07	7.515064E+01	0.000000E+00
1.603750000000E+07	7.534811E+01	0.000000E+00
1.607500000000E+07	7.353235E+01	0.000000E+00
1.611250000000E+07	7.360275E+01	0.000000E+00
1.615000000000E+07	7.243483E+01	0.000000E+00
1.618750000000E+07	7.137003E+01	0.000000E+00
1.622500000000E+07	7.036203E+01	0.000000E+00
1.626250000000E+07	6.949270E+01	0.000000E+00
1.630000000000E+07	6.739118E+01	0.000000E+00
1.633750000000E+07	6.691344E+01	0.000000E+00
1.637500000000E+07	6.764082E+01	0.000000E+00
1.641250000000E+07	6.442397E+01	0.000000E+00
1.645000000000E+07	6.472495E+01	0.000000E+00
1.648750000000E+07	6.345447E+01	0.000000E+00
1.652500000000E+07	6.202826E+01	0.000000E+00
1.656250000000E+07	6.046025E+01	0.000000E+00
1.660000000000E+07	6.025323E+01	0.000000E+00
1.663750000000E+07	6.016380E+01	0.000000E+00
1.667500000000E+07	5.789025E+01	0.000000E+00
1.671250000000E+07	5.603576E+01	0.000000E+00
1.675000000000E+07	5.684278E+01	0.000000E+00
1.678750000000E+07	5.537701E+01	0.000000E+00
1.682500000000E+07	5.364465E+01	0.000000E+00
1.686250000000E+07	5.387895E+01	0.000000E+00
1.690000000000E+07	5.227715E+01	0.000000E+00
1.693750000000E+07	5.003743E+01	0.000000E+00
1.697500000000E+07	4.829599E+01	0.000000E+00
1.701250000000E+07	4.897126E+01	0.000000E+00
1.705000000000E+07	4.770889E+01	0.000000E+00
1.708750000000E+07	4.369425E+01	0.000000E+00
1.712500000000E+07	4.396781E+01	0.000000E+00
1.716250000000E+07	4.380883E+01	0.000000E+00
1.720000000000E+07	4.076229E+01	0.000000E+00
1.723750000000E+07	3.737717E+01	0.000000E+00
1.727500000000E+07	3.895980E+01	0.000000E+00
1.731250000000E+07	3.662729E+01	0.000000E+00
1.735000000000E+07	3.351253E+01	0.000000E+00
